id,source_sentence,target_sentence,source_word,target_word,level,phenomenon,PID,subtype,domain,tree_depth
15316,Она никогда не тронет врага Фирексии.,Она никогда тронет врага не Фирексии.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
6968,Словно и не существовало никогда полковника Басовсона.,Словно и существовало никогда полковника не Басовсона.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
20993,И ничего никогда не заменит мне дома.,И ничего никогда заменит мне не дома.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
23410,Никто не потрудился прочитать ей меню.,Никто потрудился прочитать ей не меню.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
1221,Ничто не перевесит слово лорда.,Ничто перевесит слово не лорда.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
79802,Ничего не ответил арнорцу Дэлагунд.,Ничего ответил арнорцу не Дэлагунд.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
40762,Ничего не ответил мне циклоп.,Ничего ответил мне не циклоп.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
63553,Вальган никогда не видел парторга таким.,Вальган никогда видел парторга не таким.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
35071,Никогда не сделал мне ничего дурного.,Никогда сделал мне не ничего дурного.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
17239,Никогда не просил себе роль.,Никогда просил себе не роль.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
7263,Они никогда не отпустят ее к Мо.,Они никогда отпустят ее не к Мо.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
29769,Никто из зрителей не избежал воздействия Уэнсомер.,Никто из зрителей избежал воздействия не Уэнсомер.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
35671,Никто не может сделать ее за другого.,Никто может сделать ее не за другого.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
76561,А никогда не было рчи о наук.,А никогда было рчи не о наук.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
57070,Тебе ничего не говорит имя Тун Лу?,Тебе ничего говорит имя не Тун Лу?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
41857,Никто уже не мог остановить движения яда.,Никто уже мог остановить движения не яда.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
16748,Кэйт никогда не видела никого при смерти.,Кэйт никогда видела никого не при смерти.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
45113,Никто не погонит меня на пост.,Никто погонит меня не на пост.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
40072,Делла никогда не имела дела с радио.,Делла никогда имела дела не с радио.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
63126,Я никогда больше не видел Его таким!,Я никогда больше видел Его не таким!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
20760,Никто не обращал внимания на Пленти Мэд.,Никто обращал внимания не на Пленти Мэд.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
44308,Никто не верил словам чужака.,Никто верил словам не чужака.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
10745,Никто не поддержал остров Кенгир.,Никто поддержал остров не Кенгир.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
11757,Мир еще никому не прощал отсутствия слабостей.,Мир еще никому прощал отсутствия не слабостей.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
41673,Пол никогда не клянчил работу у Марти.,Пол никогда клянчил работу не у Марти.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
16640,Даллбен никогда не говорил мне о них.,Даллбен никогда говорил мне не о них.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
40918,И ей никогда не получить статус отеля.,И ей никогда получить статус не отеля.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
78593,Баалин никогда не чувствовал себя сыном бога.,Баалин никогда чувствовал себя не сыном бога.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
46060,Никогда прежде Леони не видела его таким.,Никогда прежде Леони видела его не таким.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
2652,Только бы ничего не сделали Мистеру Маунусу!,Только бы ничего сделали Мистеру не Маунусу!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
73133,Никто не может купить братьев Неромейн!,Никто может купить братьев не Неромейн!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
29281,Никто не причинит зла Мери.,Никто причинит зла не Мери.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
69094,Поскольку никто не слушал мир напрямик.,Поскольку никто слушал мир не напрямик.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
12415,Трайе никогда не нравилось ощущение этого места.,Трайе никогда нравилось ощущение не этого места.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
78419,Никто не заметил бегства Алека и Айана.,Никто заметил бегства не Алека и Айана.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
3855,Никто не понял величия моего Поступка.,Никто понял величия не моего Поступка.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
1342,Валя никогда не бросался печатать книгу безоглядно.,Валя никогда бросался печатать книгу не безоглядно.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
73443,Никогда не смейте ударить собаку зря.,Никогда смейте ударить собаку не зря.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
51783,Даже Эд никогда не позволял мне этого...,Даже Эд никогда позволял мне не этого...,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
45545,Ничего не может быть до войны?,Ничего может быть не до войны?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
13182,Никто не вспомнил имени Клингзор.,Никто вспомнил имени не Клингзор.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
5077,Ведь не интересовало его это ничего?,Ведь интересовало его не это ничего?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
28244,Но никогда не захватывали меня всего.,Но никогда захватывали меня не всего.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
28469,Никогда не существовало такой богини Теояоминкуи.,Никогда существовало такой богини не Теояоминкуи.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
13510,Никто не мог назвать асури Утан неженкой.,Никто мог назвать асури не Утан неженкой.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
63135,Кигаль никогда не соблюдала правило ста лет.,Кигаль никогда соблюдала правило не ста лет.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
59486,Я ничего не говорила месье Нено!,Я ничего говорила месье не Нено!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
56297,Просто я никогда не ела этого раньше.,Просто я никогда ела этого не раньше.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
41200,Никогда ей не повторить этих слов Нику.,Никогда ей повторить этих слов не Нику.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
19174,Неужели никто не принес тебе сюда обед?,Неужели никто принес тебе не сюда обед?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
63711,Никогда не забудет этот рев боли.,Никогда забудет этот рев не боли.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
1640,Лебуол никогда не спускал глаз с Тэвернера.,Лебуол никогда спускал глаз не с Тэвернера.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
5600,Но пусть никто не мешает мне сейчас!,Но пусть никто мешает мне не сейчас!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
46866,"Никогда не думайте, капитан Ростова.","Никогда думайте, капитан не Ростова.",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
40889,Никогда не вознестись веселым звоном над городом...,Никогда вознестись веселым звоном не над городом...,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
52190,Так не страдал он этим никогда.,Так страдал он не этим никогда.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
9343,Только не хочется мне больше ничего этого.,Только хочется мне не больше ничего этого.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
51565,Здесь никогда не распахивают дверей широко.,Здесь никогда распахивают дверей не широко.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
43416,Никому не завести Главные часы королевства.,Никому завести Главные часы не королевства.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
23939,"Мы ничего не сочиняли, капитан Фрекенхем...","Мы ничего сочиняли, капитан не Фрекенхем...",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
23573,Никогда больше не поднимай оружия на норманна.,Никогда больше поднимай оружия не на норманна.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
79351,Он никогда не сможет забыть обман Кристин.,Он никогда сможет забыть обман не Кристин.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
21802,Геро никогда не видела его таким.,Геро никогда видела его не таким.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
43304,Лэйкил никогда не показывал ему таких плетений.,Лэйкил никогда показывал ему не таких плетений.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
17351,Никто не любил старуху Кражу.,Никто любил старуху не Кражу.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
1551,Никогда не видел его таким Элронд.,Никогда видел его не таким Элронд.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
1654,Никогда раньше Беландра не видела его таким.,Никогда раньше Беландра видела его не таким.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
45160,Ресет никогда не бросает слов на ветер.,Ресет никогда бросает слов не на ветер.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
43758,Ститри никогда не будет принадлежать тебе одному.,Ститри никогда будет принадлежать тебе не одному.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
49253,Райли никогда не слушал ее раньше.,Райли никогда слушал ее не раньше.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
43672,Никто никогда не говорил ему этих слив.,Никто никогда говорил ему не этих слив.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
14354,Но никогда не принадлежит себе до конца.,Но никогда принадлежит себе не до конца.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
23617,И никогда не сделает ей предложения.,И никогда сделает ей не предложения.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
52640,Джо никогда не считал себя собственником.,Джо никогда считал себя не собственником.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
60027,А деталь никогда не противоречит законам конструкции.,А деталь никогда противоречит законам не конструкции.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
20813,Никто не получит ни частицы тебя!,Никто получит ни частицы не тебя!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
14142,Иверь никогда не оправдает его за это.,Иверь никогда оправдает его не за это.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
28328,Гудрид никогда не видела отца таким оживленным.,Гудрид никогда видела отца не таким оживленным.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
65547,И точно никогда не видела его раньше.,И точно никогда видела его не раньше.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
66155,И не рисовал я сажей ничего такого!,И рисовал я не сажей ничего такого!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
48353,Суль никогда не обременяла себя никакими условностями.,Суль никогда обременяла себя не никакими условностями.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
69930,Рос еще никогда не видел его таким.,Рос еще никогда видел его не таким.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
41337,Я никогда не хотела никому смерти.,Я никогда хотела никому не смерти.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
24313,Осташа никогда не видал скал без реки.,Осташа никогда видал скал не без реки.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
53306,"Вы ничего не скрываете, гере Жоспен?","Вы ничего скрываете, гере не Жоспен?",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
22870,Никто из башни не увидел армию леса.,Никто из башни увидел армию не леса.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
43830,Но уже никогда не существовал артист Нугер.,Но уже никогда существовал артист не Нугер.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
38192,Моа почти никогда не видела лица Турпана.,Моа почти никогда видела лица не Турпана.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
55531,Я никогда не понимал этого до Киры.,Я никогда понимал этого не до Киры.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
63871,Мне никогда не нравился капитан Дарзид.,Мне никогда нравился капитан не Дарзид.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
4561,Никто не видел ее здесь...,Никто видел ее не здесь...,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
78991,Никогда не знает меры счастье!,Никогда знает меры не счастье!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
5636,Никто на Лагиди не даст ей работы.,Никто на Лагиди даст ей не работы.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
59123,Никто не придал значения речи Чернова.,Никто придал значения не речи Чернова.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
58955,Почему ничего не говорила мне раньше?,Почему ничего говорила мне не раньше?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
25680,Пекос никогда не называл ее прежде леди.,Пекос никогда называл ее не прежде леди.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
43752,Ститри никогда не видела его таким.,Ститри никогда видела его не таким.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
74064,Аропетрана никогда не видел ее раньше.,Аропетрана никогда видел ее не раньше.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
79885,"Вероятно, никогда не видели Сына Клана.","Вероятно, никогда видели Сына не Клана.",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
65242,Никто не узнал Эм по фотографии.,Никто узнал Эм не по фотографии.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
49296,Обещаю ничего не делать лорду Синоби.,Обещаю ничего делать лорду не Синоби.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
10878,Тамалон еще никогда не называл его Кейлом.,Тамалон еще никогда называл его не Кейлом.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
42028,Никто не вернулся связать ему руки.,Никто вернулся связать ему не руки.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
14809,Ален никогда прежде не видел ее такой.,Ален никогда прежде видел ее не такой.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
48008,Чтоб никогда не правил ими Зевс.,Чтоб никогда правил ими не Зевс.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
50639,Разве никто не слышал предупреждения Капайма?,Разве никто слышал предупреждения не Капайма?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
61468,Басов никогда не видел ее такой.,Басов никогда видел ее не такой.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
46074,Свиядов никогда не видел его таким.,Свиядов никогда видел его не таким.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
57664,Никогда не видела близко людей твоей породы.,Никогда видела близко людей не твоей породы.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
39592,Кайку никогда не видела подобного разгула стихии.,Кайку никогда видела подобного разгула не стихии.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
32719,Но никто не разделял горя Гусарикова.,Но никто разделял горя не Гусарикова.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
26741,Не знавших никогда и отблесков идеи...,знавших никогда и отблесков Не идеи...,Не,Не,Syntax,Negation,negative_concord,negative_concord,librusec,2
34454,И не будем под этим разуметь ничего высшего?,И будем не под этим разуметь ничего высшего?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
26368,Разве никто не замолвил слово за мой народ?,Разве никто замолвил слово не за мой народ?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
68792,Среди общего шума никто не услышал крика Ликона.,Среди общего шума никто услышал крика не Ликона.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
9074,Пес никогда раньше не видел Севилла на полу.,Пес никогда раньше видел Севилла не на полу.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
66901,А Малиман никогда не допускал одну ошибку дважды.,А Малиман никогда допускал одну ошибку не дважды.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
31589,"Однако, я никогда не носил имени Артур.","Однако, я никогда носил имени не Артур.",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
51814,Но не купишь ведь ничего здесь за марки!,Но купишь ведь ничего здесь не за марки!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
12174,Миноби никогда раньше не видел такой системы связи.,Миноби никогда раньше видел такой системы не связи.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
72556,"Но никто не помнил, кто такие пандейры.","Но никто помнил, кто не такие пандейры.",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
62273,Алексей ничего никогда не сообщал ей об этом.,Алексей ничего никогда сообщал ей не об этом.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
40101,Пруит еще никогда не бросал друга в беде.,Пруит еще никогда бросал друга не в беде.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
34843,Лабони старался ничем не выказать презрения к Эдону.,Лабони старался ничем выказать презрения не к Эдону.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
53627,Никогда в жизни не видела отца хуже вас!,Никогда в жизни видела отца не хуже вас!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
63529,Маттимео никогда не видел так много крыс разом.,Маттимео никогда видел так много крыс не разом.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
45256,Но Энунд ничем не помог ей в этом.,Но Энунд ничем помог ей не в этом.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
65845,В Адебгии никогда не было недостатка в сапожниках.,В Адебгии никогда было недостатка не в сапожниках.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
47336,Ведь никто не режет шкуры на барабан клеймором!,Ведь никто режет шкуры не на барабан клеймором!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
36585,Никогда еще не желал Паксон женщину так сильно!,Никогда еще желал Паксон женщину не так сильно!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
44421,Никто ничего не мог ему здесь сообщить нового.,Никто ничего мог ему не здесь сообщить нового.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
47059,"Ах, никогда не послано было мне удачи!","Ах, никогда послано было мне не удачи!",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
41376,"Тебя сейчас никто не видит, пацан Архипка.","Тебя сейчас никто видит, пацан не Архипка.",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
4307,Хотой никогда не выходил к ученикам по утрам.,Хотой никогда выходил к ученикам не по утрам.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
31446,Каде ведь ничего не обещала капитану гвардии королевы.,Каде ведь ничего обещала капитану не гвардии королевы.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
59877,А Ворш ничего не сказал ему про подшлемник.,А Ворш ничего сказал ему не про подшлемник.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
52042,И еще Фай никогда не считал себя дипломатом.,И еще Фай никогда считал себя не дипломатом.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
43221,Никто уже давно не замечал Ревуна в полете.,Никто уже давно замечал Ревуна не в полете.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
60863,Тимманец никогда не наденет такие сапоги в бой.,Тимманец никогда наденет такие сапоги не в бой.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
53977,Зачем никогда не выпускаешь меня за эти стены?,Зачем никогда выпускаешь меня не за эти стены?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
14335,Только никогда не пробовала отсидеть всю себя сразу.,Только никогда пробовала отсидеть всю себя не сразу.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
68743,И ничего не понимаю – Примавэра на экране.,И ничего понимаю – Примавэра не на экране.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
26414,Но никто еще не испытал мастерства этого йендуса.,Но никто еще испытал мастерства не этого йендуса.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
19236,"Он никогда не забывает, кого раз видел.","Он никогда забывает, кого не раз видел.",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
11277,Зато другим никогда не давала племянника в обиду.,Зато другим никогда давала племянника не в обиду.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
61811,Лорд Хок никогда не поднимает руки на слуг!,Лорд Хок никогда поднимает руки не на слуг!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
47210,Рожденному ползать никогда не заполучить прекрасной судьбы Икара.,Рожденному ползать никогда заполучить прекрасной судьбы не Икара.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
48346,Никогда они не представляли себе таким Тенгеля Доброго!,Никогда они представляли себе не таким Тенгеля Доброго!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
48209,Никто из семьи не мог ее сейчас видеть.,Никто из семьи мог ее не сейчас видеть.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
31385,Он никогда не сможет провести корабль в Дауку.,Он никогда сможет провести корабль не в Дауку.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
64341,Он еще никогда не видел мужчин с хайерами.,Он еще никогда видел мужчин не с хайерами.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
11422,Они никогда не заговорят при вас о бан-али.,Они никогда заговорят при вас не о бан-али.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
47113,Но теперь-то уж не узнать этого Кире никогда!,Но теперь-то уж узнать этого не Кире никогда!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,1
73827,Никто и никогда не дает ему его лет.,Никто и никогда дает ему не его лет.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
33493,Никто не может вносить разложения в дом новый.,Никто может вносить разложения не в дом новый.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
21395,Никогда не забыть ей его последнего великого самопожертвования.,Никогда забыть ей не его последнего великого самопожертвования.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
1852,Мама никогда не даст нам средств на жизнь.,Мама никогда даст нам не средств на жизнь.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
71428,"Мы ничего не добились захватом Моллинеса, так?","Мы ничего добились захватом не Моллинеса, так?",не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
65492,Арингароса никогда не одобрял заигрываний Ватикана с наукой.,Арингароса никогда одобрял заигрываний не Ватикана с наукой.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
69882,Никогда не изменял лик природы по собственной прихоти?,Никогда изменял лик не природы по собственной прихоти?,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,3
52203,Ярослав никогда не опустился бы до этого сам.,Ярослав никогда опустился бы не до этого сам.,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,2
11230,Никогда не была моя дочь Мирча вашей Сторицей!,Никогда была моя дочь не Мирча вашей Сторицей!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
21366,Никогда не станет больше искать встречи с Александросом!,Никогда станет больше искать встречи не с Александросом!,не,не,Syntax,Negation,negative_concord,negative_concord,librusec,4
