id,source_sentence,target_sentence,source_word,target_word,level,phenomenon,PID,subtype,domain,tree_depth
121985,А тела ждут где-нибудь на Земле.,А тела ждут нигде на Земле.,где-нибудь,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
141789,Доктор что-то шепчет сестре Ямагата.,Доктор ничего шепчет сестре Ямагата.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
94620,Кто-то лежал на камнях — Лилиса!,Никто лежал на камнях — Лилиса!,Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,4
84079,Но кто-то да принесет сведения.,Но никто да принесет сведения.,кто-то,никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,1
147221,Вы говорили еще про какого-то лорда.,Вы говорили еще про никакого лорда.,какого-то,никакого,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
134219,Петра словно что-то толкнуло: беда!,Петра словно ничего толкнуло: беда!,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
149186,Бойкий парнишка готовил что-то божественное.,Бойкий парнишка готовил ничего божественное.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
153190,Да еще где-то незаметно потеряться?,Да еще нигде незаметно потеряться?,где-то,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,1
83812,Это же они берут кого-то!,Это же они берут никого!,кого-то,никого,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
211792,Где-то село отстает на день...,Нигде село отстает на день...,Где-то,Нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
203974,Пока акции еще что-то стоят.,Пока акции еще ничего стоят.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
163075,Или ждала какой-то другой опасности?,Или ждала никакой другой опасности?,какой-то,никакой,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
161542,Люди ставят какие-то напитки и...,Люди ставят никакие напитки и...,какие-то,никакие,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
198171,"Может, кто-то все один выпил.","Может, никто все один выпил.",кто-то,никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,4
205718,Кто-то вот им так сделал.,Никто вот им так сделал.,Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
170624,Где-то неправильно подвели его к сезону.,Нигде неправильно подвели его к сезону.,Где-то,Нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
208114,Здесь просто невозможно иметь чего-то недостаточно.,Здесь просто невозможно иметь ничто недостаточно.,чего-то,ничто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
168964,Вот что-то похожее сегодня выдал Ярослав.,Вот ничего похожее сегодня выдал Ярослав.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
163679,Ведь достал где-то фотку Рюрика!,Ведь достал нигде фотку Рюрика!,где-то,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
163698,Чтобы ошибки им что-то стоили.,Чтобы ошибки им ничего стоили.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,1
156860,По каким-то домам данные обязательно отсутствовали.,По никаким домам данные обязательно отсутствовали.,каким-то,никаким,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
196613,Народ Джавахка отказывается принимать какие-либо изменения.,Народ Джавахка отказывается принимать никакие изменения.,какие-либо,никакие,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,4
162852,Где-то штук десять на всех осталось.,Нигде штук десять на всех осталось.,Где-то,Нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
211408,Кто-то вообще может тему трусости выбрать.,Никто вообще может тему трусости выбрать.,Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
204292,Где-то нашла семь секунд съемки Баланчина.,Нигде нашла семь секунд съемки Баланчина.,Где-то,Нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
201700,Затем людям захотелось чего-то нового.,Затем людям захотелось ничто нового.,чего-то,ничто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
172678,"Можетбыть, здесь призывы содержатся какие-то.","Можетбыть, здесь призывы содержатся никакие.",какие-то,никакие,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
210635,Кто-то приносит регулярно свежие розы.,Никто приносит регулярно свежие розы.,Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
155597,А потом что-то хотим еще.,А потом ничего хотим еще.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,1
176882,Через какое-то время Гэтжи подсядет функционально.,Через никакое время Гэтжи подсядет функционально.,какое-то,никакое,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
185371,И футбол показывает какой-то другой канал.,И футбол показывает никакой другой канал.,какой-то,никакой,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
170076,У некоторых даже какая-то философия была.,У некоторых даже никакая философия была.,какая-то,никакая,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,4
185202,Со временем кто-то поставил там второй.,Со временем никто поставил там второй.,кто-то,никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
189223,Ей бы стоять где-нибудь в Париже.,Ей бы стоять нигде в Париже.,где-нибудь,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
172788,Кто-то скажет: слово тренера закон.,Никто скажет: слово тренера закон.,Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
188210,Пусть даже научится кто-то один.,Пусть даже научится никто один.,кто-то,никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
198426,А бросил где-то год назад.,А бросил нигде год назад.,где-то,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
210888,Зато сразу начал ставить какие-то условия.,Зато сразу начал ставить никакие условия.,какие-то,никакие,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
183491,Это произошло где-то в центре Гугулету.,Это произошло нигде в центре Гугулету.,где-то,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
176905,И резко очень сложно что-то сделать.,И резко очень сложно ничего сделать.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
156223,"Он актер, редко что-то планирует.","Он актер, редко ничего планирует.",что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
171794,И иметь силы добиться чего-то большого.,И иметь силы добиться ничто большого.,чего-то,ничто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,4
208146,По Гайчу что-то сложно сказать.,По Гайчу ничего сложно сказать.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
155002,А хотелось создать что-то наше.,А хотелось создать ничего наше.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,3
214142,Мы даже выпускали что-то для радио.,Мы даже выпускали ничего для радио.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
176459,И что-то такое там говорили даже.,И ничего такое там говорили даже.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikinews,2
62047,Даже что-то выиграл для факультета.,Даже ничего выиграл для факультета.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
39343,Когда-то Отдел возглавлял Бартемий Крауч.,Никогда Отдел возглавлял Бартемий Крауч.,Когда-то,Никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
27964,В какой-то степени интересуется Макото.,В никакой степени интересуется Макото.,какой-то,никакой,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
3161,Когда-то входившие в комплекс хилакской крепости.,Никогда входившие в комплекс хилакской крепости.,Когда-то,Никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,3
20149,Кто-то подал тебе в том совет.,Никто подал тебе в том совет.,Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,3
1748,Через какое-то время Гуррикап умер.,Через никакое время Гуррикап умер.,какое-то,никакое,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
39193,Пробили часы где-то в квартире?,Пробили часы нигде в квартире?,где-то,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,3
14309,В какой-то момент Илания стала мошавой.,В никакой момент Илания стала мошавой.,какой-то,никакой,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
9538,Через какое-то время область захватили эдоны.,Через никакое время область захватили эдоны.,какое-то,никакое,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
28084,Сами изображения символов хранятся где-либо еще.,Сами изображения символов хранятся нигде еще.,где-либо,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,3
31521,Игорь говорит ему про какой-то знак.,Игорь говорит ему про никакой знак.,какой-то,никакой,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
14796,Вместо игрока может быть какой-то предмет.,Вместо игрока может быть никакой предмет.,какой-то,никакой,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,3
39479,Попова и кого-нибудь ей наградить.,Попова и никого ей наградить.,кого-нибудь,никого,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
45445,Свет считался потоком каких-то мелких корпускул.,Свет считался потоком никаких мелких корпускул.,каких-то,никаких,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,3
2031,"Кто-то сказал, что метал умер.","Никто сказал, что метал умер.",Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
47711,"Кто-то побежал вниз, сказал швейцару.","Никто побежал вниз, сказал швейцару.",Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
49236,Здесь проживал когда-то барин Халозов.,Здесь проживал никогда барин Халозов.,когда-то,никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
1643,В храм света кто-то вошел.,В храм света никто вошел.,кто-то,никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,2
55005,Через какое-то время умер Александр Шемарин.,Через никакое время умер Александр Шемарин.,какое-то,никакое,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,3
28956,Тогда там что-то и получилось.,Тогда там ничего и получилось.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,1
53656,Когда-то обладал Ларцом Древних Зим.,Никогда обладал Ларцом Древних Зим.,Когда-то,Никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,wikipedia,3
130116,Где-то гвоздь поймал – оно спускать и начало.,Нигде гвоздь поймал – оно спускать и начало.,Где-то,Нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
141272,"Нам обещали выдать какое-то ""тэйе"".","Нам обещали выдать никакое ""тэйе"".",какое-то,никакое,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
87969,Ему кто-то подыгрывал на национальной флейте сао.,Ему никто подыгрывал на национальной флейте сао.,кто-то,никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
140873,И вообще пришел туда из какого-то другого времени.,И вообще пришел туда из никакого другого времени.,какого-то,никакого,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
73145,Словно какие-то колесики повернулись в голове Индии.,Словно никакие колесики повернулись в голове Индии.,какие-то,никакие,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
120650,"Хотя, стоп, опять меня кто-то целует.","Хотя, стоп, опять меня никто целует.",кто-то,никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
91037,Часто мне одно время снились все веревки какие-то.,Часто мне одно время снились все веревки никакие.,какие-то,никакие,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
111949,"Нам же хотелось что-то проектировать, чертить!","Нам же хотелось ничего проектировать, чертить!",что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,4
148642,Новый призыв его офицеры набрали где-то по глухоманям.,Новый призыв его офицеры набрали нигде по глухоманям.,где-то,нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,4
92297,"Может, когда-нибудь заведусь землицей, домом.","Может, никогда заведусь землицей, домом.",когда-нибудь,никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,4
85855,"Он шел к буртам, что-то там робить.","Он шел к буртам, ничего там робить.",что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
114784,"Оммодурад замолчал, другой голос что-то произнес.","Оммодурад замолчал, другой голос ничего произнес.",что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
81298,Сноргу ужасно хотелось когда-нибудь поговорить с Тиб.,Сноргу ужасно хотелось никогда поговорить с Тиб.,когда-нибудь,никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
104468,Уж слишком много и часто обещал Кешка что-то.,Уж слишком много и часто обещал Кешка ничего.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
70622,Не какой-то миг тебе открывается смысл жизни!,Не никакой миг тебе открывается смысл жизни!,какой-то,никакой,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,4
115063,Немец разносчик сказал что-то злорадное и наставительное.,Немец разносчик сказал ничего злорадное и наставительное.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,5
132063,Она на какое-то время решила остаться гостьей баурадимов.,Она на никакое время решила остаться гостьей баурадимов.,какое-то,никакое,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,4
123251,"Надеюсь, когда-нибудь Рей дель Сол станет моим.","Надеюсь, никогда Рей дель Сол станет моим.",когда-нибудь,никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,4
145010,Сам Бейл когда-то начинал у великого Франсуа Коти.,Сам Бейл никогда начинал у великого Франсуа Коти.,когда-то,никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
120064,И Джон сломал что-то около 3 микрофонов.,И Джон сломал ничего около 3 микрофонов.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
76231,Но ведь детям когда-то уходить отсюда в мир.,Но ведь детям никогда уходить отсюда в мир.,когда-то,никогда,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
89572,Хотя может там просто какой-нибудь розыгрыш готовят?,Хотя может там просто никакой розыгрыш готовят?,какой-нибудь,никакой,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
107345,"Ну разве кто-то что-то копал, да бросил...","Ну разве никто что-то копал, да бросил...",кто-то,никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
107678,"Кто-то присвистнул — должно быть, Мельба.","Никто присвистнул — должно быть, Мельба.",Кто-то,Никто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
114294,"Ис смотрела него, как будто что-то соображая.","Ис смотрела него, как будто ничего соображая.",что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
131104,Но я подумал — что-то много набирается странного.,Но я подумал — ничего много набирается странного.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
76496,"Где-то там осталась Хазина, Хумо Хартум.","Нигде там осталась Хазина, Хумо Хартум.",Где-то,Нигде,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
119793,"Какая-то старуха объяснила Копенолю, что Квазимодо глух.","Никакая старуха объяснила Копенолю, что Квазимодо глух.",Какая-то,Никакая,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
136187,Однако должна же была Муурикки что-то заметить.,Однако должна же была Муурикки ничего заметить.,что-то,ничего,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,2
93660,Но господин хотел от них чего-то другого.,Но господин хотел от них ничто другого.,чего-то,ничто,Syntax,Negation,indefinite_pronoun_to_negative,negative_pronouns_to,librusec,3
