id,source_sentence,target_sentence,source_word,target_word,level,phenomenon,PID,subtype,domain,tree_depth
153360,У вас ведь есть ранихины.,У себя ведь есть ранихины.,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
153456,У меня внизу есть помощник...,У себя внизу есть помощник...,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
162635,У меня есть масло яка.,У себя есть масло яка.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
195280,У Оакситля были острые глаза.,У себя были острые глаза.,Оакситля,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
191484,"Итак, у Виктоши был муж.","Итак, у себя был муж.",Виктоши,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
175134,У них было спецвидение от Самого?,У себя было спецвидение от Самого?,них,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
139526,У меня была тетка Мильред.,У себя была тетка Мильред.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
138473,У вас есть еще такое пиво.,У себя есть еще такое пиво.,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
189690,У покойников ить семьи есть.,У себя ить семьи есть.,покойников,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
147431,У Латиповой будет пять любовников.,У себя будет пять любовников.,Латиповой,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
157665,Ведь у ей все есть.,Ведь у себя все есть.,ей,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
171210,У вас там точно еще есть?,У себя там точно еще есть?,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
189576,У Ингы будет очень естественная реакция.,У себя будет очень естественная реакция.,Ингы,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
190608,У квартиры был запасной выход.,У себя был запасной выход.,квартиры,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
131277,У них есть напиток абентори.,У себя есть напиток абентори.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
195776,Это у нее их не будет.,Это у себя их не будет.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
165431,И у меня есть Камень Иллеарт.,И у себя есть Камень Иллеарт.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
194018,У ней тоже тама однушка была!,У себя тоже тама однушка была!,ней,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
183294,И у него будет тоже.,И у себя будет тоже.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
137583,Но у него была Мирина.,Но у себя была Мирина.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
157379,У вас двадцать выходов есть...,У себя двадцать выходов есть...,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
160072,Так пусть у нас потро-алькальды будут.,Так пусть у себя потро-алькальды будут.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
174290,У меня тоже понятия есть.,У себя тоже понятия есть.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
195188,Ведь у вас будет оружие?,Ведь у себя будет оружие?,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
158165,У биотозы есть одна особенность.,У себя есть одна особенность.,биотозы,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
152495,У нас была более богатая основа.,У себя была более богатая основа.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
193796,У него не было существования.,У себя не было существования.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
150645,У нее теперь есть договор.,У себя теперь есть договор.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
139319,У нее там будет столько развлечений!,У себя там будет столько развлечений!,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
190276,У Глариена есть новая конституция.,У себя есть новая конституция.,Глариена,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
154220,У Уддалаки был сын Начикета.,У себя был сын Начикета.,Уддалаки,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
149892,У нас была стычка с Йобами.,У себя была стычка с Йобами.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
161742,Зато теперь у Эйе был трон.,Зато теперь у себя был трон.,Эйе,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
177697,У Кемпа наверняка есть нож.,У себя наверняка есть нож.,Кемпа,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
169715,У тебя ж есть ее телефон.,У себя ж есть ее телефон.,тебя,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
159201,У вас в Марграде есть телефон?,У себя в Марграде есть телефон?,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
152582,У вас будет один опыт.,У себя будет один опыт.,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
133527,У аппарата была секретарша нашего подразделения.,У себя была секретарша нашего подразделения.,аппарата,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
143139,У тебя был целый Кедровый край!,У себя был целый Кедровый край!,тебя,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
183226,Только у Магды был порядок.,Только у себя был порядок.,Магды,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
177494,У них всегда броня есть.,У себя всегда броня есть.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
128997,У него есть даже цвет.,У себя есть даже цвет.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
181346,У меня вчера Граф был!,У себя вчера Граф был!,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
188649,Он сказал у меня есть мати-вацыя.,Он сказал у себя есть мати-вацыя.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
126850,И у меня есть Азби.,И у себя есть Азби.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
139620,"У меня есть деньги, Робер.","У себя есть деньги, Робер.",меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
179403,У дочери есть от нее ключи?,У себя есть от нее ключи?,дочери,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
148680,У Джейн тоже ребят не было.,У себя тоже ребят не было.,Джейн,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
145892,"У нее была сестра, Кей.","У себя была сестра, Кей.",нее,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
192337,У человека наверняка был нож.,У себя наверняка был нож.,человека,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
130998,Дома у Бушуевых были гости.,Дома у себя были гости.,Бушуевых,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
8402,Пока у меня есть контракт.,Пока у себя есть контракт.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
6231,У женщин также были конфликты.,У себя также были конфликты.,женщин,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
14798,Поэтому много у нас есть провалов.,Поэтому много у себя есть провалов.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
29211,У нас есть и горе.,У себя есть и горе.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
48513,У Ароняна будут черные фигуры.,У себя будут черные фигуры.,Ароняна,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
39720,У Боранбаева есть земля в Москве.,У себя есть земля в Москве.,Боранбаева,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
20626,У нас тут есть губернатор.,У себя тут есть губернатор.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
48934,У них есть Адамов молодой.,У себя есть Адамов молодой.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
21671,У него уже определенная школа есть.,У себя уже определенная школа есть.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
44489,У него было соглашение на руках.,У себя было соглашение на руках.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
29070,У тебя просто есть предел веса.,У себя просто есть предел веса.,тебя,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
26718,У них есть только гимн государства.,У себя есть только гимн государства.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
36608,У них есть яркий очень лидер.,У себя есть яркий очень лидер.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
28033,У Усика были травмы и простои.,У себя были травмы и простои.,Усика,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
13362,У Дэйны должны быть инструкции.,У себя должны быть инструкции.,Дэйны,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
37336,У нее есть необходимые заслуги.,У себя есть необходимые заслуги.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
10553,У нас тоже многих не будет.,У себя тоже многих не будет.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
44798,Но теперь у Израиля есть партнер.,Но теперь у себя есть партнер.,Израиля,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
26661,А сегодня у Вас есть машина?,А сегодня у себя есть машина?,Вас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
23216,У рабочих есть и другая проблема.,У себя есть и другая проблема.,рабочих,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
43003,У Ламджарреда есть многомиллионная устойчивая аудитория.,У себя есть многомиллионная устойчивая аудитория.,Ламджарреда,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
44805,У нас была крепкая община.,У себя была крепкая община.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
9127,У Давида будет непосредственный руководитель.,У себя будет непосредственный руководитель.,Давида,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
40008,У Мазманяна была опухоль в печени.,У себя была опухоль в печени.,Мазманяна,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
30000,У Гэтжи тоже есть достоинство.,У себя тоже есть достоинство.,Гэтжи,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
9906,У всех есть шанс играть.,У себя есть шанс играть.,всех,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
27806,У курса было много путешествий.,У себя было много путешествий.,курса,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
6516,У меня и у клуба есть.,У себя и у клуба есть.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
35933,Но у меня же есть руководство.,Но у себя же есть руководство.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
45002,У нее всегда карточка есть.,У себя всегда карточка есть.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
3188,У нас не будет СРО.,У себя не будет СРО.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
24596,У них здесь не будет практики.,У себя здесь не будет практики.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
49592,У Брайана Орсера результаты есть.,У себя Орсера результаты есть.,Брайана,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
57649,У митинга были два повода.,У себя были два повода.,митинга,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
50156,У меня есть все основания перейти.,У себя есть все основания перейти.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
59202,У нас есть голос и силы.,У себя есть голос и силы.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
25205,Но у проекта есть и критики.,Но у себя есть и критики.,проекта,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
41837,Чтобы у него была радость!,Чтобы у себя была радость!,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
24860,У вас просто есть книга.,У себя просто есть книга.,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
46632,У парижан есть игра в запасе.,У себя есть игра в запасе.,парижан,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
8615,У премьера будет трудный разговор.,У себя будет трудный разговор.,премьера,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
40775,У государства будет два решения.,У себя будет два решения.,государства,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
30938,Разве у Юрловой есть стабильность?,Разве у себя есть стабильность?,Юрловой,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
49464,У нас и паспорт породы есть.,У себя и паспорт породы есть.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
49479,У Турции будет четыре балла.,У себя будет четыре балла.,Турции,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
18592,У Рыжанова такого доступа не было.,У себя такого доступа не было.,Рыжанова,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
29630,Теперь у них есть Чалов.,Теперь у себя есть Чалов.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
38170,И у Экстралиги больные есть.,И у себя больные есть.,Экстралиги,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
43343,Но у всех были силы.,Но у себя были силы.,всех,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
49212,У Григоряна сержанта Был особенный зуб.,У себя сержанта Был особенный зуб.,Григоряна,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
41512,У нас есть бюро заказов?,У себя есть бюро заказов?,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
30980,А у Церкви такие участки есть.,А у себя такие участки есть.,Церкви,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
9311,У Остона есть все данные.,У себя есть все данные.,Остона,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
35703,У нас все же Ягр был.,У себя все же Ягр был.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
2766,У меня есть все на видео.,У себя есть все на видео.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
34541,У вас есть места силы?,У себя есть места силы?,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
58830,Но и у Гэтжи есть шансы.,Но и у себя есть шансы.,Гэтжи,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,2
34913,У Тактарова был пояс победителя турнира...,У себя был пояс победителя турнира...,Тактарова,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,4
16885,У нас был замечательный сезон отчетностей.,У себя был замечательный сезон отчетностей.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
54567,У Жени был другой командир.,У себя был другой командир.,Жени,себя,Syntax,Reflexives,external_possessor,external_possessor,wikinews,3
84346,У Брогана есть коллега Хамид Барахери.,У себя есть коллега Хамид Барахери.,Брогана,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,4
105409,У него есть младшая сестра Джомкван.,У себя есть младшая сестра Джомкван.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
71974,У Евритиона был пес Орф.,У себя был пес Орф.,Евритиона,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
114235,У них есть сын Хало.,У себя есть сын Хало.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
89905,У Козака был Театр Пушкина.,У себя был Театр Пушкина.,Козака,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
124178,У Сибель есть брат Сунай.,У себя есть брат Сунай.,Сибель,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
120636,У него был портрет Павла.,У себя был портрет Павла.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
103937,У Питфея есть дочь Эфра.,У себя есть дочь Эфра.,Питфея,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
122686,У Доплера было немного друзей.,У себя было немного друзей.,Доплера,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
90597,У нее есть сестра Али Амер.,У себя есть сестра Али Амер.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,4
91720,У Кайму есть сестра по-имени Альти.,У себя есть сестра по-имени Альти.,Кайму,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
73014,Также у Кунаворе был хороший удар.,Также у себя был хороший удар.,Кунаворе,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
99614,У Адевале есть четыре сестры.,У себя есть четыре сестры.,Адевале,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
82097,У них есть работник — Никита.,У себя есть работник — Никита.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,4
92265,У многих было по 2 бани.,У себя было по 2 бани.,многих,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
95539,У якутов есть племя мааджар.,У себя есть племя мааджар.,якутов,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
61508,У Усириса был сын Петис.,У себя был сын Петис.,Усириса,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
103738,У него есть сестра Кара.,У себя есть сестра Кара.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
107127,У четы есть сын Ронин.,У себя есть сын Ронин.,четы,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
125219,У Тогарма было десять сыновей.,У себя было десять сыновей.,Тогарма,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
74929,У футболиста есть сестра Тристен.,У себя есть сестра Тристен.,футболиста,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
114732,У Дмитрия Верхюльста была трудняя юность.,У себя Верхюльста была трудняя юность.,Дмитрия,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
88858,У нее есть старшая сестра Отум.,У себя есть старшая сестра Отум.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
114878,У Остона Мэттюся есть две сестры.,У себя Мэттюся есть две сестры.,Остона,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
120924,У Кен Арока было восемь детей.,У себя Арока было восемь детей.,Кен,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
101732,У каунакеса был целый ряд продолжений.,У себя был целый ряд продолжений.,каунакеса,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
122315,У тосиери есть система рангов.,У себя есть система рангов.,тосиери,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
100534,У футболиста еще есть брат Николай.,У себя еще есть брат Николай.,футболиста,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
109705,У Чбоски есть сестра Стейси.,У себя есть сестра Стейси.,Чбоски,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
90390,У семьи был сын Николай.,У себя был сын Николай.,семьи,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
85849,У Вики есть старший брат Константин.,У себя есть старший брат Константин.,Вики,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
67080,У авторов есть определенные роли.,У себя есть определенные роли.,авторов,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
99472,У Макс также есть старший брат.,У себя также есть старший брат.,Макс,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
111107,У нее есть брат Илир.,У себя есть брат Илир.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
79580,У Джордже есть сестра Ясна.,У себя есть сестра Ясна.,Джордже,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
98282,У нали есть диалект окро.,У себя есть диалект окро.,нали,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
86081,У Дженоа Кеауэ было двенадцать детей.,У себя Кеауэ было двенадцать детей.,Дженоа,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
68098,У него был сын Зарбадаст-хан.,У себя был сын Зарбадаст-хан.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
64210,У Ержана Жилкибаева есть жена Молдир.,У себя Жилкибаева есть жена Молдир.,Ержана,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
89758,У Сивона есть младшая сестра Чживон.,У себя есть младшая сестра Чживон.,Сивона,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
63991,У Марко Антонио было много женщин.,У себя Антонио было много женщин.,Марко,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
82527,У него есть сестра Шанна Хан.,У себя есть сестра Шанна Хан.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,4
69233,У Путистина был сын — Владлен.,У себя был сын — Владлен.,Путистина,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,4
121018,У издания была сеть женщин-селькоров.,У себя была сеть женщин-селькоров.,издания,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
119427,У Пасенади был генерал Бандхула.,У себя был генерал Бандхула.,Пасенади,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
90521,У языка также была разновидность ноттовей-мехеррин.,У себя также была разновидность ноттовей-мехеррин.,языка,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
82132,У нее есть парень Кайсенати.,У себя есть парень Кайсенати.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
122586,У Парвин было четыре брата.,У себя было четыре брата.,Парвин,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
113717,У Азры есть младшая сестра Дорук.,У себя есть младшая сестра Дорук.,Азры,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
113737,У Бирте была младшая сестра.,У себя была младшая сестра.,Бирте,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
112018,"У них есть дочь, Кайа.","У себя есть дочь, Кайа.",них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,4
73927,У этого есть ядро гонана.,У себя есть ядро гонана.,этого,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
59847,У пары есть пес Фарго.,У себя есть пес Фарго.,пары,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
75322,У мананга есть один диалект —писанг.,У себя есть один диалект —писанг.,мананга,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
60178,У Табу есть брат Яшуа.,У себя есть брат Яшуа.,Табу,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
82164,У него есть номер песни.,У себя есть номер песни.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
87307,В Ярвенпа у них есть мечеть.,В Ярвенпа у себя есть мечеть.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
92821,Также у Куна была дистрофия.,Также у себя была дистрофия.,Куна,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,2
115172,У меня есть куар код.,У себя есть куар код.,меня,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
118811,"У Лавертеццо есть площадь, площадью.","У себя есть площадь, площадью.",Лавертеццо,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,4
93436,У Сэгоэ никогда не было учителя.,У себя никогда не было учителя.,Сэгоэ,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,2
121821,У них был сын Николас Хэй.,У себя был сын Николас Хэй.,них,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,4
68033,У нее есть брат Нуну.,У себя есть брат Нуну.,нее,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
120688,У Хависы Омальской было двое детей.,У себя Омальской было двое детей.,Хависы,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
111203,У Текле Хаварията было 8 детей.,У себя Хаварията было 8 детей.,Текле,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
81377,У Анне Севитски есть американские корни.,У себя Севитски есть американские корни.,Анне,себя,Syntax,Reflexives,external_possessor,external_possessor,wikipedia,3
163632,Теперь у Драве был только один салон.,Теперь у себя был только один салон.,Драве,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
134014,"У тебя, ани, была жена?","У себя, ани, была жена?",тебя,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
129613,У нас больше вообще не было ножа.,У себя больше вообще не было ножа.,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,2
187350,"У меня не было пропаж, Веум.","У себя не было пропаж, Веум.",меня,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
147873,У Каркази тоже была к нему просьба.,У себя тоже была к нему просьба.,Каркази,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
182756,Такие вот у Бушелье были двойные стандарты.,Такие вот у себя были двойные стандарты.,Бушелье,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
171466,У него есть мотоцикл – это раз.,У себя есть мотоцикл – это раз.,него,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
183248,У Элпью уже не было сил смотреть.,У себя уже не было сил смотреть.,Элпью,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
134505,Во-первых: у тебя уже есть тумен.,Во-первых: у себя уже есть тумен.,тебя,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
176030,И у нас в Рином будет ребенок?,И у себя в Рином будет ребенок?,нас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
163002,Первый – могли у вас быть ключи?,Первый – могли у себя быть ключи?,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,4
136524,После Аринки у вас не было детей.,После Аринки у себя не было детей.,вас,себя,Syntax,Reflexives,external_possessor,external_possessor,librusec,3
