id,source_sentence,target_sentence,source_word,target_word,level,phenomenon,PID,subtype,domain,tree_depth
139272,Этим Александр и был ему дорог.,Этим Александр и был ему дорогизн.,дорог,дорогизн,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,1
154777,Второй проблемой стала танниновая фабрика Майкла.,Второй проблемикой стала танниновая фабрика Майкла.,проблемой,проблемикой,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
225446,А маленькая Оля даже совсем нарядна.,А маловенькая Оля даже совсем нарядна.,маленькая,маловенькая,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
207897,Некоторые крапивные кусты тоже смутировали.,Некоторые крапивные кустникы тоже смутировали.,кусты,кустникы,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
218237,За спиной шептали обеспокоенные техники.,За спиной шептали обеспокоенные технизмики.,техники,технизмики,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
237710,Все они страшились лесных духов.,Все они страшились лесистных духов.,лесных,лесистных,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
121639,Сантен понравилась новая форма обращения.,Сантен понравилась новская форма обращения.,новая,новская,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
163595,Не ближний свет от Детфорда.,Не ближостний свет от Детфорда.,ближний,ближостний,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
216792,Не меняла виртуальное золото на имущество.,Не меняла виртуальное золотнико на имущество.,золото,золотнико,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
160282,"Управление осуществляется малой ЭВМ, ИЗОТ-0310.","Управление осуществляется малатой ЭВМ, ИЗОТ-0310.",малой,малатой,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
208285,В его личный зачет пошел.,В его личный зачетеств пошел.,зачет,зачетеств,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
206562,Син посмотрел на лошадиного духа.,Син посмотрел на лошадиного духика.,духа,духика,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
213925,Глубоко входили – на добрый перст.,Глубоко входили – на добрый персток.,перст,персток,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
206997,Предводитель валкисцев кивнул узкой головой.,Предводитель валкисцев кивнул узкой головникой.,головой,головникой,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
237724,Тайя была целью первых трех звездных.,Тайя была целью первых трех звездистных.,звездных,звездистных,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
126855,Он отдавал право первого лучшему!,Он отдавал право первецого лучшему!,первого,первецого,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
203455,Она вообще очень красивая – дача.,Она вообще очень краснивая – дача.,красивая,краснивая,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
200498,Более симметричные системы поддержки решения.,Более симметричные системикы поддержки решения.,системы,системикы,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
136626,"О Интернет, великий и могучий!","О Интернет, великоватий и могучий!",великий,великоватий,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
181717,Пустой я и печально равнодушный.,Пустой я и печально равнодушистный.,равнодушный,равнодушистный,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
181043,Майлз уселся напротив молодого графа.,Майлз уселся напротив молодатого графа.,молодого,молодатого,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
153096,Все было не важным и мелким.,Все было не важным и мелковатим.,мелким,мелковатим,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
208704,Белела каменная церковь среди сирени...,Белела каменистная церковь среди сирени...,каменная,каменистная,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
141771,Вот только луна была теперь полной.,Вот только луна была теперь полнской.,полной,полнской,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
213917,Здесь самое место сказать о бродниках.,Здесь самое местищо сказать о бродниках.,место,местищо,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
214842,Сайко поставил доступный ему вопрос ребром.,Сайко поставил доступчивный ему вопрос ребром.,доступный,доступчивный,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
229346,В иных письмах — десятки страниц.,В инскых письмах — десятки страниц.,иных,инскых,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
140881,Пустит следствие по новому пути?,Пустит следствие по новскому пути?,новому,новскому,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
126935,А сегодня день злых дел.,А сегодня день зливых дел.,злых,зливых,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
197848,Об Энн в лунном свете.,Об Энн в лунном светнике.,свете,светнике,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
191874,Я буду на фотографии нынешнего года.,Я буду на фотографии нынешнего годника.,года,годника,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
79621,Маон был наследником большого банковского состояния.,Маон был наследником большского банковского состояния.,большого,большского,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
23965,Ее курс последнее время растет.,Ее курс последнее времщикя растет.,время,времщикя,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
47405,Он представляет светский сектор местной политики.,Он представляет светский сектор местной политствики.,политики,политствики,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
73188,Там постоянно действует стандартное время.,Там постоянно действует стандартное времщикя.,время,времщикя,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
80675,Третий вес взял Дмитрий Лапиков.,Третий весость взял Дмитрий Лапиков.,вес,весость,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
19024,Все решила одна десятая балла.,Все решила одна десятовая балла.,десятая,десятовая,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
42319,Самого Бакайоко ждет крупный штраф.,Самого Бакайоко ждет крупный штрафик.,штраф,штрафик,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
81513,Несмотря на четыре положительных внутренних отзыва!,Несмотря на четыре положительных внутренних отзывника!,отзыва,отзывника,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
51137,Однако сам политик не переживает.,Однако сам политствик не переживает.,политик,политствик,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
375,Этот точный бросок совершил Ждан.,Этот точивный бросок совершил Ждан.,точный,точивный,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
54937,Это не первый побег Никицы.,Это не первый побегок Никицы.,побег,побегок,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
42027,А Арцах – это модное место.,А Арцах – это модное местищо.,место,местищо,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
18212,У новой постановки Большого — тоже.,У новской постановки Большого — тоже.,новой,новской,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
55176,"Как на тему, достойную интереса.","Как на темицу, достойную интереса.",тему,темицу,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
16931,"Только пешеходная доставка, на себе.","Только пешеходчивная доставка, на себе.",пешеходная,пешеходчивная,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
26997,Это признак гражданина сильного общества.,Это признак гражданина сильного общицества.,общества,общицества,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
100236,Еще желаю нового президента в США.,Еще желаю новизного президента в США.,нового,новизного,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
52964,В Сочи начинается соглавный бой вечера.,В Сочи начинается соглавный боецый вечера.,бой,боецый,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
44514,Меликузиев проиграл первый бой в карьере.,Меликузиев проиграл первый боецый в карьере.,бой,боецый,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
21028,В президентский полк меня можно?,В президентский полкник меня можно?,полк,полкник,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
107691,"Сам объект не рядовой, безусловно.","Сам объектизм не рядовой, безусловно.",объект,объектизм,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
74101,Само место содержания было грязным.,Само местищо содержания было грязным.,место,местищо,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
37382,В самом первом виднелась моя голова.,В самом первецом виднелась моя голова.,первом,первецом,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
7956,Но салатная война не закончена.,Но салатная войнека не закончена.,война,войнека,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
52037,Понятно чем - наличием гражданского общества.,Понятно чем - наличием гражданского общицества.,общества,общицества,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,4
18294,В самой части наличие программы отрицают.,В самой частоти наличие программы отрицают.,части,частоти,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,3
22954,Рада статью частью большой семьи.,Рада статью частью большской семьи.,большой,большской,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikinews,2
303558,Поиски нового оружия задержали убийство Потиорека.,Поиски новизного оружия задержали убийство Потиорека.,нового,новизного,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,4
244897,А средство совсем простое было.,А средство совсем простостве было.,простое,простостве,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,1
254896,Новое государство получило название Дайлить.,Новое государникство получило название Дайлить.,государство,государникство,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
255395,Во втором браке за Александром Месняевым.,Во втором бракщике за Александром Месняевым.,браке,бракщике,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
271448,Жуки живут в постилке буковых лесов.,Жуки живут в постилке буковых лесенков.,лесов,лесенков,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
344200,Или относят в отдельное царство.,Или относят в отдельное царекство.,царство,царекство,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
288159,Его поэтому стали звать Магнус Голоногий.,Его поэтому стали звать Магнус Голоногистий.,Голоногий,Голоногистий,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
270455,Каждый состав БЖРК принимал ракетный полк.,Каждый состав БЖРК принимал ракетный полкник.,полк,полкник,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
271295,Основная игровая позиция — правая защита.,Основная игристовая позиция — правая защита.,игровая,игристовая,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
335578,По характеру основной работы является грузовой.,По характеру основной работицы является грузовой.,работы,работицы,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
279242,Анальное поле и его жилки неизвестны.,Анальное полице и его жилки неизвестны.,поле,полице,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
355091,Связующая партия редко имеет собственную тему.,Связующая партия редко имеет собственную темицу.,тему,темицу,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
357541,Картину приобрел французский антиквар Жак Леегенхук.,Картину приобрел французский антикварат Жак Леегенхук.,антиквар,антикварат,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
292006,Окружным центром является город Мьюлшу.,Окружным центратом является город Мьюлшу.,центром,центратом,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
332459,Великий бой с шуткой начинает.,Великий боецый с шуткой начинает.,бой,боецый,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
286193,Его издания представляют теперь большую редкость.,Его издания представляют теперь большскую редкость.,большую,большскую,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
334813,Там Ваббе учился в городской школе.,Там Ваббе учился в городатской школе.,городской,городатской,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
289190,На заднем плане залив Портлигат.,На заднем планизме залив Портлигат.,плане,планизме,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
258320,Как тренер мужской сборной Китая участник.,Как тренер мужоватской сборной Китая участник.,мужской,мужоватской,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
330149,Самый крупным городом региона был Ньюри.,Самый крупным городником региона был Ньюри.,городом,городником,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
304944,Родной брат Леона и Георгия Позоевых.,Родной братник Леона и Георгия Позоевых.,брат,братник,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
296158,Единственный вид ремезов в Америке.,Единственный видость ремезов в Америке.,вид,видость,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
257797,Сохранился тип двухкамерной дома плану дом-сени.,Сохранился тип двухкамерной домеца плану дом-сени.,дома,домеца,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,4
260689,Стандартной формы у языка кваами нет.,Стандартной формствы у языка кваами нет.,формы,формствы,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
257420,Или на них зори неведомых красот?,Или на них зори неведомых красотщик?,красот,красотщик,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
342933,Он является крупнейшим отводом Шахрихансая.,Он является крупнейшим отводником Шахрихансая.,отводом,отводником,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
296465,Представитель большой музыкальной семьи Керцелли.,Представитель большской музыкальной семьи Керцелли.,большой,большской,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
302280,У Некоды есть младший брат.,У Некоды есть младший братник.,брат,братник,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,3
317089,В переходном типе только сосново-сфагново-пушициевой группировка.,В переходчивном типе только сосново-сфагново-пушициевой группировка.,переходном,переходчивном,Morphology,Word Formation,add_new_suffix,add_new_suffix,wikipedia,2
202611,"Другой подарок дам, – говорит старушонка.","Другой подарникок дам, – говорит старушонка.",подарок,подарникок,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
124759,Везделет спокойно закачался на белых сладких волнах.,Везделет спокойно закачался на белизных сладких волнах.,белых,белизных,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
170625,Бодейкер должен был еще отработать субботнее утро.,Бодейкер должен был еще отработать субботнее утрико.,утро,утрико,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
199818,Пока туда и назад — целый месяц.,Пока туда и назад — целовый месяц.,целый,целовый,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
207025,Этот Эсме не гнушался никакими темными средствами.,Этот Эсме не гнушался никакими темоватными средствами.,темными,темоватными,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
151117,Каждый адрес — иной вариант его жизни.,Каждый адрес — инской вариант его жизни.,иной,инской,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
140914,Ардеты всегда имели особый интерес к шанирам.,Ардеты всегда имели особый интересость к шанирам.,интерес,интересость,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
222858,А голова у арестанта большая - умная.,А голова у арестанта большская - умная.,большая,большская,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,4
228297,"Впрочем, еще молодой, не получит.","Впрочем, еще молодествой, не получит.",молодой,молодествой,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
206163,В центр. части ледниковое плато выс.,В центр. части ледистниковое плато выс.,ледниковое,ледистниковое,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
164912,Фон Шиллер ценил порядок и полный контроль.,Фон Шиллер ценил порядок и полнскый контроль.,полный,полнскый,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,4
151145,На улице моделей искать – последнее дело.,На улице моделей искать – последнее делнико.,дело,делнико,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
143859,В иные моменты мог и матерком прошить.,В инскые моменты мог и матерком прошить.,иные,инскые,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,4
193039,Но далеко виден свет даже малой свечи.,Но далеко виден свет даже малатой свечи.,малой,малатой,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,4
220511,"Ну конечно же, снова каменная дверка!","Ну конечно же, снова каменистная дверка!",каменная,каменистная,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
178078,"Прав Калин, злые всходы растут быстро.","Прав Калин, зливые всходы растут быстро.",злые,зливые,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
224714,"иногда, иной раз, некогда прежде.","иногда, инской раз, некогда прежде.",иной,инской,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
197248,Тогда кто же открыл тот другой счет...,Тогда кто же открыл тот другой счетеств...,счет,счетеств,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
173587,"Та, женским делом, в слезы.","Та, женатским делом, в слезы.",женским,женатским,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
218706,В сорок первом их накопали тысячи километров.,В сорок первецом их накопали тысячи километров.,первом,первецом,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
195985,За другим столом майор разбирается с тувимцами.,За другим столишком майор разбирается с тувимцами.,столом,столишком,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
141138,"Ты скучный человек, Том Тим Тот!","Ты скучоватный человек, Том Тим Тот!",скучный,скучоватный,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
239140,Потому что ее предки – сильно злые!,Потому что ее предки – сильно зливые!,злые,зливые,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
212860,Одинокий вестник едет – почему не попугать.,Одинокий вестецник едет – почему не попугать.,вестник,вестецник,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
228347,Это цитата – жена моя натура поэтическая.,Это цитата – жена моя натуризма поэтическая.,натура,натуризма,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
129928,"Отрез дороговато, но подарок нужен достойный.","Отрез дороговато, но подарникок нужен достойный.",подарок,подарникок,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
123841,Вот зазвучал маленький курай – такой знакомый!,Вот зазвучал маловенький курай – такой знакомый!,маленький,маловенький,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
182259,Да виды есть еще на большое сочинение.,Да виды есть еще на большское сочинение.,большое,большское,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
158453,"Будут реальные журналисты, из вашего журнала.","Будут реальные журналикисты, из вашего журнала.",журналисты,журналикисты,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
154954,Трот испуганно косился на нее вторым глазом.,Трот испуганно косился на нее вторникым глазом.,вторым,вторникым,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
131882,Очень странные формы принимает нарушение тока времени.,Очень странные формствы принимает нарушение тока времени.,формы,формствы,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,5
185469,"Так небольшой стаканчик, с половину чайного.","Так небольшской стаканчик, с половину чайного.",небольшой,небольшской,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
124272,В груди Кабана торчал охотничий нож Владия.,В груди Кабана торчал охотничий ноженьк Владия.,нож,ноженьк,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
234188,"Берегись его языка, молодой мастер Грилли.","Берегись его языка, молодествой мастер Грилли.",молодой,молодествой,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
233191,Борис проснулся от утреннего голоса большого села.,Борис проснулся от утреннего голосица большого села.,голоса,голосица,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
211687,"Может, про кошку-то – разговор пустой.","Может, про кошку-то – разговор пустовой.",пустой,пустовой,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
230217,В ином деле и бегство - удаль.,В инском деле и бегство - удаль.,ином,инском,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
233087,В случае – выпорю для первого разу!,В случае – выпорю для первецого разу!,первого,первецого,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
159079,А мы теперь говорим – экономическое чудо.,А мы теперь говорим – экономическое чуднико.,чудо,чуднико,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
234653,Точно призывала небо в свидетели мужского коварства.,Точно призывала небо в свидетели мужоватского коварства.,мужского,мужоватского,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
197612,"Есть пункт второй, по полной программе.","Есть пункт второй, по полнской программе.",полной,полнской,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
141480,В сорок первом из дому вместе пошли.,В сорок первецом из дому вместе пошли.,первом,первецом,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
236521,Гл. город и порт – Наха.,Гл. городник и порт – Наха.,город,городник,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
156381,Впивал и земной я и водный простор.,Впивал и земистной я и водный простор.,земной,земистной,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,4
202882,Три пары — да на сонную голову!..,Три пары — да на сонную головнику!..,голову,головнику,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
201278,Все остальные народы Таита заведомо считал низшими.,Все остальные народествы Таита заведомо считал низшими.,народы,народествы,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
220554,Приступ второй – Шут ранит Сергея Жуковина.,Приступеств второй – Шут ранит Сергея Жуковина.,Приступ,Приступеств,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
229067,Он в новом еще несколько часов пробудет.,Он в новском еще несколько часов пробудет.,новом,новском,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
226355,Другой опять на Березовый увал приметки говорит.,Другой опять на Березовый увалник приметки говорит.,увал,увалник,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,2
227893,Но прежде стал в очень умную позу.,Но прежде стал в очень умную позству.,позу,позству,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
154441,На первый взгляд не команда - доходяги.,На первый взглядств не команда - доходяги.,взгляд,взглядств,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
150230,"Мирца хочет уснуть, стриженая — проснуться.","Мирца хочет уснуть, стрижиненая — проснуться.",стриженая,стрижиненая,Morphology,Word Formation,add_new_suffix,add_new_suffix,librusec,3
